0.0 0.0
0.12533323356430429 0.12533323356430426
0.24868988716485477 0.2486898871648548
0.3681245526846779 0.368124552684678
0.48175367410171527 0.4817536741017153
0.5877852522924731 0.5877852522924731
0.6845471059286887 0.6845471059286887
0.770513242775789 0.7705132427757893
0.8443279255020151 0.8443279255020151
0.9048270524660196 0.9048270524660196
0.9510565162951534 0.9510565162951536
0.9822872507286888 0.9822872507286886
0.9980267284282716 0.9980267284282716
0.9980267284282716 0.9980267284282714
0.9822872507286888 0.9822872507286887
0.9510565162951536 0.9510565162951536
0.9048270524660195 0.9048270524660195
0.8443279255020154 0.8443279255020151
0.7705132427757891 0.7705132427757891
0.6845471059286885 0.6845471059286885
0.5877852522924734 0.5877852522924734
0.4817536741017151 0.4817536741017152
0.36812455268467814 0.36812455268467814
0.24868988716485474 0.24868988716485485
0.12533323356430404 0.12533323356430404
2.220446049250313e-16 2.220446049250313e-16
-0.12533323356430426 -0.1253332335643043
-0.248689887164855 -0.24868988716485502
-0.3681245526846779 -0.3681245526846779
-0.4817536741017154 -0.48175367410171543
-0.587785252292473 -0.5877852522924729
-0.6845471059286887 -0.6845471059286887
-0.7705132427757894 -0.7705132427757894
-0.8443279255020153 -0.8443279255020152
-0.9048270524660194 -0.9048270524660195
-0.9510565162951534 -0.9510565162951534
-0.9822872507286888 -0.9822872507286888
-0.9980267284282718 -0.9980267284282718
-0.9980267284282718 -0.9980267284282718
-0.9822872507286888 -0.9822872507286888
-0.9510565162951536 -0.9510565162951536
-0.90482705246602 -0.90482705246602
-0.8443279255020153 -0.8443279255020153
-0.770513242775789 -0.7705132427757895
-0.6845471059286883 -0.6845471059286887
-0.5877852522924734 -0.5877852522924734
-0.4817536741017161 -0.4817536741017161
-0.36812455268467836 -0.36812455268467836
-0.24868988716485418 -0.24868988716485418
-0.12533323356430337 -0.12533323356430337
0.0 0.0
0.12533323356430337 0.12533323356430337
0.24868988716485418 0.24868988716485418
0.36812455268467836 0.3681245526846779
0.48175367410171566 0.48175367410171566
0.5877852522924734 0.5877852522924734
0.6845471059286887 0.6845471059286887
0.7705132427757893 0.7705132427757894
0.8443279255020151 0.8443279255020153
0.9048270524660196 0.9048270524660198
0.9510565162951536 0.9510565162951536
0.9822872507286888 0.9822872507286888
0.9980267284282718 0.9980267284282718
0.9980267284282718 0.9980267284282718
0.9822872507286888 0.9822872507286888
0.9510565162951536 0.9510565162951536
0.9048270524660182 0.9048270524660182
0.8443279255020144 0.8443279255020144
0.7705132427757917 0.7705132427757917
0.6845471059286865 0.6845471059286865
0.5877852522924698 0.5877852522924698
0.4817536741017179 0.4817536741017179
0.3681245526846766 0.3681245526846766
0.24868988716485774 0.24868988716485774
0.12533323356430515 0.12533323356430515
0.0 0.0
-0.12533323356430515 -0.12533323356430515
-0.24868988716485774 -0.24868988716485774
-0.3681245526846766 -0.3681245526846766
-0.4817536741017179 -0.4817536741017179
-0.5877852522924698 -0.5877852522924698
